id_turno,dni_personal,numero_cabina,fecha,turno
TURNO00000522,10075376,C0022,2025-06-02,noche
TURNO00000523,48805980,C0023,2025-06-02,noche
TURNO00000524,84852130,C0024,2025-06-02,noche
TURNO00000525,18774752,C0025,2025-06-02,noche
TURNO00000526,34440293,C0026,2025-06-02,noche
TURNO00000527,59789448,C0027,2025-06-02,noche
TURNO00000528,89066757,C0028,2025-06-02,noche
TURNO00000529,58308885,C0029,2025-06-02,noche
TURNO00000530,51715889,C0030,2025-06-02,noche
TURNO00000531,30993550,C0031,2025-06-02,noche
TURNO00000532,39396753,C0032,2025-06-02,noche
TURNO00000533,49996605,C0033,2025-06-02,noche
TURNO00000534,66850074,C0034,2025-06-02,noche
TURNO00000535,11655407,C0035,2025-06-02,noche
TURNO00000536,78103250,C0036,2025-06-02,noche
TURNO00000537,80046266,C0037,2025-06-02,noche
TURNO00000538,39396753,C0038,2025-06-02,noche
TURNO00000539,43265658,C0039,2025-06-02,noche
TURNO00000540,45916467,C0040,2025-06-02,noche
TURNO00000541,95908447,C0041,2025-06-02,noche
TURNO00000542,39276848,C0042,2025-06-02,noche
TURNO00000543,90314473,C0043,2025-06-02,noche
TURNO00000544,79030176,C0044,2025-06-02,noche
TURNO00000545,24965096,C0045,2025-06-02,noche
TURNO00000546,28965254,C0046,2025-06-02,noche
TURNO00000547,49846694,C0047,2025-06-02,noche
TURNO00000548,64952516,C0048,2025-06-02,noche
TURNO00000549,75260928,C0049,2025-06-02,noche
TURNO00000550,41589898,C0050,2025-06-02,noche
TURNO00000551,31118171,C0051,2025-06-02,noche
TURNO00000552,59894571,C0052,2025-06-02,noche
TURNO00000553,37210253,C0053,2025-06-02,noche
TURNO00000554,91075873,C0054,2025-06-02,noche
TURNO00000555,93017107,C0055,2025-06-02,noche
TURNO00000556,21849608,C0056,2025-06-02,noche
TURNO00000557,41223019,C0057,2025-06-02,noche
TURNO00000558,88115177,C0058,2025-06-02,noche
TURNO00000559,85048582,C0059,2025-06-02,noche
TURNO00000560,73198169,C0060,2025-06-02,noche
TURNO00000561,35858010,C0061,2025-06-02,noche
TURNO00000562,53869470,C0062,2025-06-02,noche
TURNO00000563,42068981,C0063,2025-06-02,noche
TURNO00000564,70218674,C0064,2025-06-02,noche
TURNO00000565,86688161,C0065,2025-06-02,noche
TURNO00000566,27111474,C0066,2025-06-02,noche
TURNO00000567,29933241,C0067,2025-06-02,noche
TURNO00000568,22011351,C0068,2025-06-02,noche
TURNO00000569,51866978,C0069,2025-06-02,noche
TURNO00000570,77449071,C0070,2025-06-02,noche
TURNO00000571,85048582,C0071,2025-06-02,noche
TURNO00000572,42059525,C0072,2025-06-02,noche
TURNO00000573,15637342,C0073,2025-06-02,noche
TURNO00000574,65168364,C0074,2025-06-02,noche
TURNO00000575,19113333,C0075,2025-06-02,noche
TURNO00000576,35632986,C0076,2025-06-02,noche
TURNO00000577,73495065,C0077,2025-06-02,noche
TURNO00000578,25813901,C0078,2025-06-02,noche
TURNO00000579,60965801,C0079,2025-06-02,noche
TURNO00000580,86197640,C0080,2025-06-02,noche
TURNO00000581,29933241,C0081,2025-06-02,noche
TURNO00000582,73534307,C0082,2025-06-02,noche
TURNO00000583,22649762,C0083,2025-06-02,noche
TURNO00000584,62174914,C0084,2025-06-02,noche
TURNO00000585,63089726,C0085,2025-06-02,noche
TURNO00000586,21849608,C0086,2025-06-02,noche
TURNO00000587,12340019,C0087,2025-06-02,noche
TURNO00000588,94678171,C0088,2025-06-02,noche
TURNO00000589,68714848,C0089,2025-06-02,noche
TURNO00000590,13821572,C0090,2025-06-02,noche
TURNO00000591,99126444,C0091,2025-06-02,noche
TURNO00000592,85478877,C0092,2025-06-02,noche
TURNO00000593,57386360,C0093,2025-06-02,noche
TURNO00000594,59087538,C0094,2025-06-02,noche
TURNO00000595,73495065,C0095,2025-06-02,noche
TURNO00000596,33537439,C0096,2025-06-02,noche
TURNO00000597,99887862,C0097,2025-06-02,noche
TURNO00000598,33325509,C0098,2025-06-02,noche
TURNO00000599,57192728,C0099,2025-06-02,noche
TURNO00000600,89066757,C0100,2025-06-02,noche
TURNO00000601,78103250,C0001,2025-06-03,mañana
TURNO00000602,55896683,C0002,2025-06-03,mañana
TURNO00000603,45808452,C0003,2025-06-03,mañana
TURNO00000604,54527680,C0004,2025-06-03,mañana
TURNO00000605,60731253,C0005,2025-06-03,mañana
TURNO00000606,44161765,C0006,2025-06-03,mañana
TURNO00000607,88891590,C0007,2025-06-03,mañana
TURNO00000608,63284159,C0008,2025-06-03,mañana
TURNO00000609,87666415,C0009,2025-06-03,mañana
TURNO00000610,31977167,C0010,2025-06-03,mañana
TURNO00000611,77772729,C0011,2025-06-03,mañana
TURNO00000612,16388274,C0012,2025-06-03,mañana
TURNO00000613,97468765,C0013,2025-06-03,mañana
TURNO00000614,55280909,C0014,2025-06-03,mañana
TURNO00000615,60364805,C0015,2025-06-03,mañana
TURNO00000616,44180174,C0016,2025-06-03,mañana
TURNO00000617,16903617,C0017,2025-06-03,mañana
TURNO00000618,43997764,C0018,2025-06-03,mañana
TURNO00000619,92001414,C0019,2025-06-03,mañana
TURNO00000620,10797450,C0020,2025-06-03,mañana
TURNO00000621,16336999,C0021,2025-06-03,mañana
TURNO00000622,89519052,C0022,2025-06-03,mañana
TURNO00000623,60968383,C0023,2025-06-03,mañana
TURNO00000624,86356633,C0024,2025-06-03,mañana
TURNO00000625,33372686,C0025,2025-06-03,mañana
TURNO00000626,66826410,C0026,2025-06-03,mañana
TURNO00000627,66826410,C0027,2025-06-03,mañana
TURNO00000628,94389348,C0028,2025-06-03,mañana
TURNO00000629,50312202,C0029,2025-06-03,mañana
TURNO00000630,71702053,C0030,2025-06-03,mañana
TURNO00000631,64912440,C0031,2025-06-03,mañana
TURNO00000632,25256426,C0032,2025-06-03,mañana
TURNO00000633,77449071,C0033,2025-06-03,mañana
TURNO00000634,79022521,C0034,2025-06-03,mañana
TURNO00000635,55977442,C0035,2025-06-03,mañana
TURNO00000636,29872145,C0036,2025-06-03,mañana
TURNO00000637,71299405,C0037,2025-06-03,mañana
TURNO00000638,71485626,C0038,2025-06-03,mañana
TURNO00000639,94910509,C0039,2025-06-03,mañana
TURNO00000640,93343974,C0040,2025-06-03,mañana
TURNO00000641,40276549,C0041,2025-06-03,mañana
TURNO00000642,60640154,C0042,2025-06-03,mañana
TURNO00000643,24287491,C0043,2025-06-03,mañana
TURNO00000644,21204436,C0044,2025-06-03,mañana
TURNO00000645,54527680,C0045,2025-06-03,mañana
TURNO00000646,77237994,C0046,2025-06-03,mañana
TURNO00000647,50977595,C0047,2025-06-03,mañana
TURNO00000648,13821572,C0048,2025-06-03,mañana
TURNO00000649,24038295,C0049,2025-06-03,mañana
TURNO00000650,82823218,C0050,2025-06-03,mañana
TURNO00000651,33414660,C0051,2025-06-03,mañana
TURNO00000652,24254988,C0052,2025-06-03,mañana
TURNO00000653,43997764,C0053,2025-06-03,mañana
TURNO00000654,90652482,C0054,2025-06-03,mañana
TURNO00000655,13382042,C0055,2025-06-03,mañana
TURNO00000656,92548464,C0056,2025-06-03,mañana
TURNO00000657,47314637,C0057,2025-06-03,mañana
TURNO00000658,46619874,C0058,2025-06-03,mañana
TURNO00000659,55958605,C0059,2025-06-03,mañana
TURNO00000660,46331713,C0060,2025-06-03,mañana
TURNO00000661,79022521,C0061,2025-06-03,mañana
TURNO00000662,45482913,C0062,2025-06-03,mañana
TURNO00000663,70218674,C0063,2025-06-03,mañana
TURNO00000664,90314473,C0064,2025-06-03,mañana
TURNO00000665,80323940,C0065,2025-06-03,mañana
TURNO00000666,25256426,C0066,2025-06-03,mañana
TURNO00000667,45482913,C0067,2025-06-03,mañana
TURNO00000668,63630549,C0068,2025-06-03,mañana
TURNO00000669,86356633,C0069,2025-06-03,mañana
TURNO00000670,56934707,C0070,2025-06-03,mañana
TURNO00000671,10594248,C0071,2025-06-03,mañana
TURNO00000672,45083005,C0072,2025-06-03,mañana
TURNO00000673,82694304,C0073,2025-06-03,mañana
TURNO00000674,73679978,C0074,2025-06-03,mañana
TURNO00000675,77493159,C0075,2025-06-03,mañana
TURNO00000676,47170152,C0076,2025-06-03,mañana
TURNO00000677,15597238,C0077,2025-06-03,mañana
TURNO00000678,28615523,C0078,2025-06-03,mañana
TURNO00000679,89902009,C0079,2025-06-03,mañana
TURNO00000680,80547978,C0080,2025-06-03,mañana
TURNO00000681,79022521,C0081,2025-06-03,mañana
TURNO00000682,33980655,C0082,2025-06-03,mañana
TURNO00000683,40812113,C0083,2025-06-03,mañana
TURNO00000684,80441895,C0084,2025-06-03,mañana
TURNO00000685,29519457,C0085,2025-06-03,mañana
TURNO00000686,16618483,C0086,2025-06-03,mañana
TURNO00000687,24703626,C0087,2025-06-03,mañana
TURNO00000688,10594248,C0088,2025-06-03,mañana
TURNO00000689,94246836,C0089,2025-06-03,mañana
TURNO00000690,80547978,C0090,2025-06-03,mañana
TURNO00000691,41165305,C0091,2025-06-03,mañana
TURNO00000692,16336999,C0092,2025-06-03,mañana
TURNO00000693,62174914,C0093,2025-06-03,mañana
TURNO00000694,90652482,C0094,2025-06-03,mañana
TURNO00000695,47591270,C0095,2025-06-03,mañana
TURNO00000696,39396753,C0096,2025-06-03,mañana
TURNO00000697,92106844,C0097,2025-06-03,mañana
TURNO00000698,71064586,C0098,2025-06-03,mañana
TURNO00000699,77139401,C0099,2025-06-03,mañana
TURNO00000700,14251930,C0100,2025-06-03,mañana
TURNO00000701,94678171,C0001,2025-06-03,tarde
TURNO00000702,55896683,C0002,2025-06-03,tarde
TURNO00000703,69312344,C0003,2025-06-03,tarde
TURNO00000704,85602609,C0004,2025-06-03,tarde
TURNO00000705,26257607,C0005,2025-06-03,tarde
TURNO00000706,51767544,C0006,2025-06-03,tarde
TURNO00000707,93191124,C0007,2025-06-03,tarde
TURNO00000708,96016242,C0008,2025-06-03,tarde
TURNO00000709,37153417,C0009,2025-06-03,tarde
TURNO00000710,91795127,C0010,2025-06-03,tarde
TURNO00000711,41589898,C0011,2025-06-03,tarde
TURNO00000712,13821572,C0012,2025-06-03,tarde
TURNO00000713,61373608,C0013,2025-06-03,tarde
TURNO00000714,85118727,C0014,2025-06-03,tarde
TURNO00000715,58308885,C0015,2025-06-03,tarde
TURNO00000716,78103250,C0016,2025-06-03,tarde
TURNO00000717,48356298,C0017,2025-06-03,tarde
TURNO00000718,62174914,C0018,2025-06-03,tarde
TURNO00000719,91327660,C0019,2025-06-03,tarde
TURNO00000720,15824133,C0020,2025-06-03,tarde
TURNO00000721,21912443,C0021,2025-06-03,tarde
TURNO00000722,22048201,C0022,2025-06-03,tarde
TURNO00000723,83276584,C0023,2025-06-03,tarde
TURNO00000724,71702053,C0024,2025-06-03,tarde
TURNO00000725,24703626,C0025,2025-06-03,tarde
TURNO00000726,42883002,C0026,2025-06-03,tarde
TURNO00000727,93387561,C0027,2025-06-03,tarde
TURNO00000728,20190243,C0028,2025-06-03,tarde
TURNO00000729,17365947,C0029,2025-06-03,tarde
TURNO00000730,51147587,C0030,2025-06-03,tarde
TURNO00000731,96253242,C0031,2025-06-03,tarde
TURNO00000732,82823218,C0032,2025-06-03,tarde
TURNO00000733,74007128,C0033,2025-06-03,tarde
TURNO00000734,98687266,C0034,2025-06-03,tarde
TURNO00000735,54958424,C0035,2025-06-03,tarde
TURNO00000736,32296375,C0036,2025-06-03,tarde
TURNO00000737,60715005,C0037,2025-06-03,tarde
TURNO00000738,54527680,C0038,2025-06-03,tarde
TURNO00000739,54958424,C0039,2025-06-03,tarde
TURNO00000740,40812113,C0040,2025-06-03,tarde
TURNO00000741,43110237,C0041,2025-06-03,tarde
TURNO00000742,95018712,C0042,2025-06-03,tarde
TURNO00000743,55977442,C0043,2025-06-03,tarde
TURNO00000744,65774099,C0044,2025-06-03,tarde
TURNO00000745,10672634,C0045,2025-06-03,tarde
TURNO00000746,74653244,C0046,2025-06-03,tarde
TURNO00000747,88891590,C0047,2025-06-03,tarde
TURNO00000748,74653244,C0048,2025-06-03,tarde
TURNO00000749,12122984,C0049,2025-06-03,tarde
TURNO00000750,22011351,C0050,2025-06-03,tarde
TURNO00000751,99172477,C0051,2025-06-03,tarde
TURNO00000752,23929933,C0052,2025-06-03,tarde
TURNO00000753,18895988,C0053,2025-06-03,tarde
TURNO00000754,51309559,C0054,2025-06-03,tarde
TURNO00000755,67798930,C0055,2025-06-03,tarde
TURNO00000756,91795127,C0056,2025-06-03,tarde
TURNO00000757,26822062,C0057,2025-06-03,tarde
TURNO00000758,32908286,C0058,2025-06-03,tarde
TURNO00000759,28965254,C0059,2025-06-03,tarde
TURNO00000760,51147587,C0060,2025-06-03,tarde
TURNO00000761,99390539,C0061,2025-06-03,tarde
TURNO00000762,10912608,C0062,2025-06-03,tarde
TURNO00000763,59384827,C0063,2025-06-03,tarde
TURNO00000764,24638087,C0064,2025-06-03,tarde
TURNO00000765,78103250,C0065,2025-06-03,tarde
TURNO00000766,70511967,C0066,2025-06-03,tarde
TURNO00000767,98933396,C0067,2025-06-03,tarde
TURNO00000768,37175790,C0068,2025-06-03,tarde
TURNO00000769,30209669,C0069,2025-06-03,tarde
TURNO00000770,20649533,C0070,2025-06-03,tarde
TURNO00000771,23776764,C0071,2025-06-03,tarde
TURNO00000772,57478264,C0072,2025-06-03,tarde
TURNO00000773,92106844,C0073,2025-06-03,tarde
TURNO00000774,28615523,C0074,2025-06-03,tarde
TURNO00000775,54777966,C0075,2025-06-03,tarde
TURNO00000776,23776764,C0076,2025-06-03,tarde
TURNO00000777,44079301,C0077,2025-06-03,tarde
TURNO00000778,22048201,C0078,2025-06-03,tarde
TURNO00000779,16897210,C0079,2025-06-03,tarde
TURNO00000780,59894571,C0080,2025-06-03,tarde
TURNO00000781,25040144,C0081,2025-06-03,tarde
TURNO00000782,50907071,C0082,2025-06-03,tarde
TURNO00000783,46628786,C0083,2025-06-03,tarde
TURNO00000784,59303517,C0084,2025-06-03,tarde
TURNO00000785,59487186,C0085,2025-06-03,tarde
TURNO00000786,18895988,C0086,2025-06-03,tarde
TURNO00000787,34440293,C0087,2025-06-03,tarde
TURNO00000788,81929103,C0088,2025-06-03,tarde
TURNO00000789,33537439,C0089,2025-06-03,tarde
TURNO00000790,38613309,C0090,2025-06-03,tarde
TURNO00000791,80547978,C0091,2025-06-03,tarde
TURNO00000792,97084931,C0092,2025-06-03,tarde
TURNO00000793,58416551,C0093,2025-06-03,tarde
TURNO00000794,20132822,C0094,2025-06-03,tarde
TURNO00000795,82623986,C0095,2025-06-03,tarde
TURNO00000796,59087538,C0096,2025-06-03,tarde
TURNO00000797,94389348,C0097,2025-06-03,tarde
TURNO00000798,31118171,C0098,2025-06-03,tarde
TURNO00000799,91734105,C0099,2025-06-03,tarde
TURNO00000800,50258584,C0100,2025-06-03,tarde
TURNO00000801,61881632,C0001,2025-06-03,noche
TURNO00000802,81775019,C0002,2025-06-03,noche
TURNO00000803,39276848,C0003,2025-06-03,noche
TURNO00000804,75380085,C0004,2025-06-03,noche
TURNO00000805,77237994,C0005,2025-06-03,noche
TURNO00000806,77117496,C0006,2025-06-03,noche
TURNO00000807,75575041,C0007,2025-06-03,noche
TURNO00000808,86690512,C0008,2025-06-03,noche
TURNO00000809,60715005,C0009,2025-06-03,noche
TURNO00000810,48876368,C0010,2025-06-03,noche
TURNO00000811,18271095,C0011,2025-06-03,noche
TURNO00000812,15215286,C0012,2025-06-03,noche
TURNO00000813,24703626,C0013,2025-06-03,noche
TURNO00000814,85118727,C0014,2025-06-03,noche
TURNO00000815,34479279,C0015,2025-06-03,noche
TURNO00000816,16903617,C0016,2025-06-03,noche
TURNO00000817,77493159,C0017,2025-06-03,noche
TURNO00000818,67295181,C0018,2025-06-03,noche
TURNO00000819,37153417,C0019,2025-06-03,noche
TURNO00000820,60640154,C0020,2025-06-03,noche
TURNO00000821,82694304,C0021,2025-06-03,noche
TURNO00000822,93611531,C0022,2025-06-03,noche
TURNO00000823,31788974,C0023,2025-06-03,noche
TURNO00000824,30209669,C0024,2025-06-03,noche
TURNO00000825,46628786,C0025,2025-06-03,noche
TURNO00000826,75252328,C0026,2025-06-03,noche
TURNO00000827,67696232,C0027,2025-06-03,noche
TURNO00000828,26568106,C0028,2025-06-03,noche
TURNO00000829,89396203,C0029,2025-06-03,noche
TURNO00000830,90558308,C0030,2025-06-03,noche
TURNO00000831,26567813,C0031,2025-06-03,noche
TURNO00000832,34348829,C0032,2025-06-03,noche
TURNO00000833,98928255,C0033,2025-06-03,noche
TURNO00000834,80323940,C0034,2025-06-03,noche
TURNO00000835,85379577,C0035,2025-06-03,noche
TURNO00000836,32869028,C0036,2025-06-03,noche
TURNO00000837,77449071,C0037,2025-06-03,noche
TURNO00000838,63630549,C0038,2025-06-03,noche
TURNO00000839,33896847,C0039,2025-06-03,noche
TURNO00000840,85379577,C0040,2025-06-03,noche
TURNO00000841,91247563,C0041,2025-06-03,noche
TURNO00000842,46331713,C0042,2025-06-03,noche
TURNO00000843,55896683,C0043,2025-06-03,noche
TURNO00000844,16388274,C0044,2025-06-03,noche
TURNO00000845,24287491,C0045,2025-06-03,noche
TURNO00000846,26677482,C0046,2025-06-03,noche
TURNO00000847,50944706,C0047,2025-06-03,noche
TURNO00000848,19320316,C0048,2025-06-03,noche
TURNO00000849,13382042,C0049,2025-06-03,noche
TURNO00000850,91327660,C0050,2025-06-03,noche
TURNO00000851,28705370,C0051,2025-06-03,noche
TURNO00000852,21616188,C0052,2025-06-03,noche
TURNO00000853,33221160,C0053,2025-06-03,noche
TURNO00000854,91075873,C0054,2025-06-03,noche
TURNO00000855,76236371,C0055,2025-06-03,noche
TURNO00000856,39308357,C0056,2025-06-03,noche
TURNO00000857,71064586,C0057,2025-06-03,noche
TURNO00000858,71064586,C0058,2025-06-03,noche
TURNO00000859,52218015,C0059,2025-06-03,noche
TURNO00000860,46893983,C0060,2025-06-03,noche
TURNO00000861,33980655,C0061,2025-06-03,noche
TURNO00000862,37153417,C0062,2025-06-03,noche
TURNO00000863,75457803,C0063,2025-06-03,noche
TURNO00000864,33537439,C0064,2025-06-03,noche
TURNO00000865,65552273,C0065,2025-06-03,noche
TURNO00000866,82823218,C0066,2025-06-03,noche
TURNO00000867,26421902,C0067,2025-06-03,noche
TURNO00000868,57087799,C0068,2025-06-03,noche
TURNO00000869,50907071,C0069,2025-06-03,noche
TURNO00000870,85602609,C0070,2025-06-03,noche
TURNO00000871,63167205,C0071,2025-06-03,noche
TURNO00000872,32921163,C0072,2025-06-03,noche
TURNO00000873,55958605,C0073,2025-06-03,noche
TURNO00000874,37099007,C0074,2025-06-03,noche
TURNO00000875,12914334,C0075,2025-06-03,noche
TURNO00000876,37777409,C0076,2025-06-03,noche
TURNO00000877,30108651,C0077,2025-06-03,noche
TURNO00000878,97468765,C0078,2025-06-03,noche
TURNO00000879,93387561,C0079,2025-06-03,noche
TURNO00000880,89066757,C0080,2025-06-03,noche
TURNO00000881,19436217,C0081,2025-06-03,noche
TURNO00000882,29190163,C0082,2025-06-03,noche
TURNO00000883,87895649,C0083,2025-06-03,noche
TURNO00000884,65774099,C0084,2025-06-03,noche
TURNO00000885,97084931,C0085,2025-06-03,noche
TURNO00000886,59894571,C0086,2025-06-03,noche
TURNO00000887,81800569,C0087,2025-06-03,noche
TURNO00000888,54777966,C0088,2025-06-03,noche
TURNO00000889,65298280,C0089,2025-06-03,noche
TURNO00000890,58488284,C0090,2025-06-03,noche
TURNO00000891,60731253,C0091,2025-06-03,noche
TURNO00000892,30473457,C0092,2025-06-03,noche
TURNO00000893,10075376,C0093,2025-06-03,noche
TURNO00000894,95018712,C0094,2025-06-03,noche
TURNO00000895,73495065,C0095,2025-06-03,noche
TURNO00000896,57192728,C0096,2025-06-03,noche
TURNO00000897,43208178,C0097,2025-06-03,noche
TURNO00000898,55280909,C0098,2025-06-03,noche
TURNO00000899,51866978,C0099,2025-06-03,noche
TURNO00000900,27906470,C0100,2025-06-03,noche
TURNO00000901,52218015,C0001,2025-06-04,mañana
TURNO00000902,30108651,C0002,2025-06-04,mañana
TURNO00000903,12745935,C0003,2025-06-04,mañana
TURNO00000904,26421902,C0004,2025-06-04,mañana
TURNO00000905,24287491,C0005,2025-06-04,mañana
TURNO00000906,39396753,C0006,2025-06-04,mañana
TURNO00000907,45990926,C0007,2025-06-04,mañana
TURNO00000908,37620615,C0008,2025-06-04,mañana
TURNO00000909,85962993,C0009,2025-06-04,mañana
TURNO00000910,53661479,C0010,2025-06-04,mañana
TURNO00000911,61828535,C0011,2025-06-04,mañana
TURNO00000912,81914677,C0012,2025-06-04,mañana
TURNO00000913,20471386,C0013,2025-06-04,mañana
TURNO00000914,41627539,C0014,2025-06-04,mañana
TURNO00000915,88534015,C0015,2025-06-04,mañana
TURNO00000916,74007128,C0016,2025-06-04,mañana
TURNO00000917,47591270,C0017,2025-06-04,mañana
TURNO00000918,11725702,C0018,2025-06-04,mañana
TURNO00000919,30398032,C0019,2025-06-04,mañana
TURNO00000920,12856180,C0020,2025-06-04,mañana
TURNO00000921,45838223,C0021,2025-06-04,mañana
TURNO00000922,54208981,C0022,2025-06-04,mañana
TURNO00000923,26567813,C0023,2025-06-04,mañana
TURNO00000924,25813901,C0024,2025-06-04,mañana
TURNO00000925,12745935,C0025,2025-06-04,mañana
TURNO00000926,64509774,C0026,2025-06-04,mañana
TURNO00000927,28635122,C0027,2025-06-04,mañana
TURNO00000928,40276549,C0028,2025-06-04,mañana
TURNO00000929,32722784,C0029,2025-06-04,mañana
TURNO00000930,44162414,C0030,2025-06-04,mañana
TURNO00000931,28705370,C0031,2025-06-04,mañana
TURNO00000932,26568106,C0032,2025-06-04,mañana
TURNO00000933,43265658,C0033,2025-06-04,mañana
TURNO00000934,25968277,C0034,2025-06-04,mañana
TURNO00000935,85118727,C0035,2025-06-04,mañana
TURNO00000936,61554462,C0036,2025-06-04,mañana
TURNO00000937,11278310,C0037,2025-06-04,mañana
TURNO00000938,98730030,C0038,2025-06-04,mañana
TURNO00000939,48165395,C0039,2025-06-04,mañana
TURNO00000940,59345681,C0040,2025-06-04,mañana
TURNO00000941,30379923,C0041,2025-06-04,mañana
TURNO00000942,68534414,C0042,2025-06-04,mañana
TURNO00000943,51866978,C0043,2025-06-04,mañana
TURNO00000944,23582179,C0044,2025-06-04,mañana
TURNO00000945,43208178,C0045,2025-06-04,mañana
TURNO00000946,66832416,C0046,2025-06-04,mañana
TURNO00000947,70511967,C0047,2025-06-04,mañana
TURNO00000948,89066757,C0048,2025-06-04,mañana
TURNO00000949,80470576,C0049,2025-06-04,mañana
TURNO00000950,90314473,C0050,2025-06-04,mañana
TURNO00000951,55693925,C0051,2025-06-04,mañana
TURNO00000952,26600280,C0052,2025-06-04,mañana
TURNO00000953,61035257,C0053,2025-06-04,mañana
TURNO00000954,89902009,C0054,2025-06-04,mañana
TURNO00000955,37153417,C0055,2025-06-04,mañana
TURNO00000956,12745935,C0056,2025-06-04,mañana
TURNO00000957,14191449,C0057,2025-06-04,mañana
TURNO00000958,85962993,C0058,2025-06-04,mañana
TURNO00000959,64952516,C0059,2025-06-04,mañana
TURNO00000960,29190163,C0060,2025-06-04,mañana
TURNO00000961,35858010,C0061,2025-06-04,mañana
TURNO00000962,91075873,C0062,2025-06-04,mañana
